#{"t_start": 1726366150.546656, "env_id": "None"}
r,l,t
-37.276377,187,10.233048
-95.469845,300,14.669122
66.375752,177,17.470848
12.867134,164,20.110394
6.222647,184,23.159398
-276.758023,300,27.085976
-17.7744,184,29.962146
331.161221,300,32.148797
309.178377,300,33.573172
316.653527,300,35.175655
346.080772,300,36.839285
173.4322,300,38.463874
157.7546,300,43.452973
32.078132,242,47.164985
128.204024,300,51.695225
-340.543722,193,54.491559
-158.599717,189,57.231024
51.273667,178,59.981265
-550.802329,300,63.118021
-71.293379,300,64.437936
34.820834,188,65.430008
-120.460491,119,66.181946
105.117846,300,67.491771
76.520372,187,70.415519
-256.536245,300,75.062622
87.812793,227,78.551649
-167.919732,300,82.680948
-481.375522,291,86.741981
-106.829389,258,90.99693
-146.798354,253,92.125257
23.487301,145,92.956522
59.258973,173,93.914779
-61.121214,269,95.132272
40.102232,172,97.835028
86.287756,168,100.432651
-92.579349,300,105.095346
-5.288385,131,107.318886
-181.913809,184,110.289824
105.121033,270,113.996864
66.694011,263,118.860677
49.463982,289,120.127004
110.62829,244,121.256929
-47.55131,300,122.464202
-109.620383,300,123.726784
145.767985,300,127.935944
90.120204,271,131.928106
68.759585,250,135.625646
-45.947927,300,140.038706
-77.319924,198,142.781837
99.381262,259,146.734779
109.745449,277,148.039963
108.692841,278,149.278448
103.147838,264,150.531097
-69.584569,216,151.58729
41.311493,141,153.695676
14.910378,240,157.352736
-1.406263,222,160.730437
-36.725777,276,164.897739
-183.470182,300,169.058347
54.943786,250,172.537167
179.653089,300,175.305062
154.325874,283,176.62402
152.432172,276,177.891261
189.641804,269,179.058716
183.816214,266,180.296289
76.152621,196,182.979892
-113.624753,300,187.081725
17.612362,138,189.335117
29.629336,173,192.040057
156.320689,277,196.004758
-18.686331,177,198.610325
84.857464,300,203.418204
18.378611,98,204.164622
-11.840065,73,204.846611
11.504936,111,205.60277
-2.669249,95,206.288358
-108.345741,254,209.962195
26.388698,300,214.218644
-4.842804,89,215.8884
18.247123,141,218.268953
118.176187,300,222.898271
-162.495647,300,226.977119
4.606541,216,229.948596
164.976978,252,231.109031
284.056788,300,232.502313
178.021502,281,233.791474
94.095076,249,234.861803
46.007548,202,237.900776
-13.341862,218,240.898456
5.224236,192,243.674501
-23.787333,267,247.700451
-79.788606,223,251.242452
48.661565,140,253.398111
-27.444728,247,256.904283
38.656039,128,258.256189
194.188365,300,259.493067
61.353395,140,260.324227
187.35059,300,261.640692
186.324173,300,262.961315
155.185795,300,267.095462
-2.143072,188,269.863393
171.680514,300,274.483274
54.150456,129,276.684593
186.322558,261,280.571884
7.084396,179,283.124563
16.816587,175,286.683479
125.618675,300,288.040869
33.298621,164,288.954142
0.34834,73,289.620205
-0.680633,70,290.256541
17.045233,300,294.372263
235.562563,300,298.2532
177.220129,300,302.820809
43.332229,180,305.585085
256.320497,294,309.481952
216.820144,300,312.697372
121.892568,300,313.968522
-93.76814,94,314.66821
-43.76215,204,315.734118
-15.844788,232,316.80671
-43.258986,205,319.800883
338.568696,300,323.578671
3.631294,151,325.884638
61.872342,197,328.808656
181.318353,300,333.256963
30.505372,182,335.970201
19.610997,121,337.838008
18.119256,101,339.497545
150.285658,300,340.727273
-23.417854,122,341.485273
-29.669763,88,342.189611
-20.0121,117,342.954786
-35.237688,198,345.804904
0.818953,108,347.612038
132.861421,300,351.438105
-9.46803,141,353.439559
17.626302,119,355.203213
4.920983,95,356.840949
-53.171458,246,360.325209
-13.900111,144,362.407475
13.962218,121,364.173828
139.613406,300,366.265162
164.31889,300,367.588521
0.246923,81,368.262105
