#{"t_start": 1726139726.503509, "env_id": "None"}
r,l,t
90.190154,300,5.562452
211.019962,300,9.609998
-22.500848,177,12.125264
72.014387,199,14.962245
187.422398,300,19.369147
77.903134,168,21.917659
373.717032,300,24.484446
398.23013,300,26.094048
306.316935,300,27.620433
307.242153,300,29.249129
392.484214,300,30.845845
-21.765353,300,34.824186
10.01073,289,38.462319
83.324584,300,42.576159
64.677511,300,46.866126
102.058132,300,51.073821
339.03769,300,52.923748
327.984843,300,54.277587
320.555068,300,55.553117
335.647211,300,56.862
335.580602,300,58.154996
48.562894,193,60.851265
70.541052,300,64.706634
108.085749,170,67.207457
89.179796,291,71.13373
71.414041,174,73.604782
119.129797,300,77.753641
183.068994,300,80.218952
182.950831,300,81.450835
147.568948,300,82.667152
98.889797,300,83.88706
64.201991,271,85.099024
249.421677,300,89.179602
38.444433,243,92.177613
-180.451848,300,96.053024
164.849174,252,99.743051
-63.00829,300,103.959142
78.263709,124,106.324625
-12.715347,79,106.962244
214.814563,300,108.478564
272.622574,300,110.000232
77.365072,134,110.846778
-17.979484,90,112.373863
-60.88289,113,114.163583
-121.291696,149,116.316844
-65.777449,87,117.694172
22.828984,300,121.508164
101.35535,293,125.725046
-79.944295,298,130.304691
180.560595,300,134.111633
187.026694,300,135.414982
191.686938,300,136.640773
158.535289,300,137.932186
-40.029823,161,138.772623
-39.054849,300,142.869873
65.388688,153,144.913807
32.013557,206,147.658111
164.46858,300,151.854647
270.279892,300,156.421142
156.868428,300,161.350504
1.820541,300,162.594969
-11.110656,300,163.982361
-35.560828,226,165.066307
249.732547,300,166.494286
69.246135,146,168.774988
116.036071,169,171.287182
230.526464,300,175.160526
-33.96668,156,177.552178
31.854785,159,179.87678
-33.896642,277,183.566128
173.300136,225,187.08947
57.054114,127,189.200325
-26.22833,300,190.362921
69.800327,199,191.351649
-6.804934,300,192.751239
284.02922,247,194.079274
117.648241,197,196.89706
150.482127,289,200.841314
46.92262,300,204.883659
102.63898,300,208.996166
127.899769,219,212.18595
224.597985,238,216.263174
53.331572,257,217.385393
47.260503,288,218.625898
128.005201,257,219.686176
171.751747,237,220.754726
53.756227,290,224.393539
247.318268,300,228.479674
106.248687,195,231.094675
135.308907,300,235.05976
34.857129,135,237.044614
85.196305,224,240.221005
61.238426,273,242.326131
74.641548,245,243.491449
7.32878,115,244.282593
197.114412,300,245.526112
74.530062,300,246.849347
79.193206,144,249.086179
59.121865,160,251.418528
84.423486,141,253.42856
-83.908327,155,255.604568
94.269515,215,258.576028
76.522451,284,261.973155
230.430158,300,266.25159
111.75637,300,269.187775
-41.293526,290,270.354677
286.853571,286,272.006268
108.065131,253,273.105129
190.228694,220,274.200525
63.028542,259,277.530988
195.888604,233,280.564024
75.034004,130,282.549664
161.190179,219,285.468082
194.314264,245,288.662537
130.748487,189,291.441619
135.94255,214,295.743917
132.074415,213,296.721037
67.717241,127,297.460265
153.679691,217,298.521342
178.923772,290,299.652438
203.024748,300,303.650089
293.740151,295,307.665101
171.371251,224,310.878704
126.179305,225,313.925719
241.851205,300,317.820822
61.334852,300,321.291831
6.188218,198,322.368921
38.906654,134,323.147813
289.094367,300,324.50059
72.694303,300,325.829314
73.386164,300,329.624213
25.93241,167,331.873492
57.801328,136,334.124467
63.259181,161,336.417248
182.838,300,340.171131
99.248226,300,343.953531
31.895512,125,345.85301
94.52338,300,347.656474
175.470366,300,348.893291
-5.402069,60,349.475859
148.388343,300,350.680415
-86.56615,300,351.893407
43.388242,129,353.821872
7.259176,87,355.242218
38.442612,124,357.226982
21.16996,111,358.868828
