#{"t_start": 1726570258.1703985, "env_id": "None"}
r,l,t
-14.679797,186,21.67313
-58.009925,300,26.663898
-73.672763,300,32.21815
212.695814,300,37.391974
-0.736054,300,42.883668
-201.718238,300,46.964833
156.420954,300,48.745155
169.993649,300,50.520758
-137.382218,148,51.546687
130.381925,300,53.262194
46.33278,195,56.823553
-132.75835,300,62.076794
141.88315,300,67.779973
-423.706506,300,73.040883
181.42846,300,78.792393
-1.121428,300,82.663971
51.478466,300,84.295712
17.364877,300,85.755878
67.887852,300,87.338243
14.279963,300,88.940928
-276.411683,300,94.22425
187.500193,275,98.909492
-160.774882,274,104.147312
-127.177409,300,109.780666
-148.228068,130,112.717374
-25.038868,168,118.275682
-120.228669,203,119.491012
43.161522,300,121.054876
102.269629,300,122.61383
-27.346628,136,123.615525
-0.144502,300,129.211071
-29.791067,102,131.386206
-123.182761,188,134.975455
86.96182,300,140.549456
14.077816,218,144.419387
238.946259,300,150.430312
-10.928261,180,153.654291
-85.09827,300,155.749249
-1.861724,300,157.39871
-101.104892,247,158.885091
10.547374,300,160.60584
-21.971124,199,164.62194
51.061186,252,169.459243
-93.189165,150,172.615385
2.727182,132,175.321078
-65.332936,213,179.419276
-21.559127,239,184.347021
-83.041018,92,186.424319
-139.222336,151,191.60615
38.238608,300,193.536237
-209.17559,300,195.219851
-54.579979,205,196.458506
-1.348798,239,198.083165
194.917109,300,203.700091
-60.31583,155,206.745563
-113.774121,300,212.386893
-27.901154,172,215.54052
-37.928099,124,218.147417
213.5535,297,223.560423
5.018728,122,226.314438
-21.550122,133,228.220413
-5.193863,300,229.931793
24.455993,300,231.622047
-46.072713,98,232.495075
118.284003,300,234.142682
-77.610061,164,237.496775
-56.216283,146,240.11985
-113.374766,192,243.789716
-9.935623,84,245.601172
-106.422338,178,249.046051
38.479704,256,254.279605
252.96407,300,259.810776
161.829761,268,265.099802
315.917607,279,266.968884
119.178061,250,268.32295
225.477794,300,269.992298
113.700571,241,271.467824
-130.432618,138,274.345013
-96.446914,162,277.577778
-172.830858,228,282.081494
-86.389599,61,283.647692
223.421552,300,288.800547
295.102347,300,294.179035
230.633411,300,300.095769
285.245579,300,302.532441
65.600093,169,303.791102
280.694402,300,305.554844
313.427973,300,307.120145
270.128369,300,308.791178
56.699391,151,311.749091
-38.570318,172,315.019212
152.263269,259,320.071099
66.101821,160,323.217889
60.415877,173,326.416959
91.419102,180,329.876382
-17.759645,160,333.209745
329.293185,300,339.917102
124.686508,172,341.147845
146.359415,208,342.335477
155.188228,300,344.131453
69.605612,152,345.236389
75.946735,166,348.675456
58.025343,173,352.031066
-113.836762,172,355.504122
98.998121,154,358.577286
67.646892,180,361.958314
46.727147,139,364.623438
57.888923,157,367.750439
-16.000233,164,371.195983
76.181772,148,374.231808
139.969834,232,376.977819
277.438145,300,378.569777
305.109809,300,380.117515
249.97222,300,381.756194
204.400929,300,383.395351
79.762519,188,387.255703
73.297845,162,390.46831
94.31342,143,393.291572
-61.603035,180,396.54621
95.397548,144,399.383627
1.78904,159,402.685392
118.776167,167,406.260045
-12.533674,70,407.979155
-12.953662,64,414.231326
