#{"t_start": 1726139669.1324668, "env_id": "None"}
r,l,t
90.190154,300,4.777296
211.019962,300,8.168657
-20.845043,177,10.31029
76.045779,196,12.565025
196.283145,300,15.788974
417.421085,300,19.505806
308.739174,300,20.785497
412.959914,300,22.172262
387.940213,300,23.52596
358.890496,300,24.838227
146.995736,300,28.157199
89.30369,187,30.394918
100.136857,181,32.524757
213.592788,300,35.968163
74.664094,180,38.052626
-148.450959,187,40.13829
360.492296,300,43.508791
249.868619,248,44.673857
191.825343,257,45.786314
186.923981,219,46.783306
160.559323,300,47.985305
89.028768,300,52.329891
79.313596,206,54.736623
106.891726,248,57.954773
173.127173,260,61.341152
79.445967,225,64.063375
30.210831,135,68.181528
5.514715,145,69.10684
40.034913,135,69.903879
190.137905,233,70.863605
-115.855084,300,72.191379
-160.766467,300,76.519361
184.109573,300,80.640943
80.746315,158,83.082742
216.785003,292,87.123746
234.384912,300,91.118859
131.489946,197,94.369897
10.782714,74,95.02507
285.952739,300,96.390939
-27.910335,256,97.609607
56.22893,155,98.485362
173.279559,300,102.582612
33.524406,159,104.981457
-92.150804,300,109.226882
79.482886,165,111.659662
24.574716,89,113.155303
46.638458,111,114.824054
18.456865,79,116.15866
26.924566,231,119.423293
96.252599,245,121.825686
301.624589,300,123.10077
169.752381,300,124.476832
143.401874,195,125.52509
96.025835,150,126.33021
122.483825,200,129.261517
52.549601,290,133.237404
-51.61037,222,136.420338
11.604562,83,137.842829
12.840178,72,139.105321
44.808574,154,141.349889
29.8293,300,145.443665
106.323956,216,149.042553
7.952182,70,149.665282
80.505283,165,150.533715
55.050844,220,151.645064
12.307528,72,152.268976
75.010286,214,155.233059
96.701457,300,159.308247
-77.281262,300,163.314175
333.263537,300,167.387305
-25.456769,240,170.317814
189.27667,241,173.475732
199.496088,300,174.699962
114.78054,239,175.712807
361.756283,300,177.373961
425.738904,300,179.118177
144.377775,300,183.06927
82.721688,300,187.642962
51.060907,131,189.803752
154.711608,228,193.006546
30.039492,106,194.650084
-50.801245,219,197.647136
78.224006,136,199.8
105.548589,196,202.163119
107.007583,199,203.249645
179.503586,197,204.304159
134.328377,224,205.353158
146.076345,203,206.306282
21.685525,92,207.84741
166.836581,233,211.138606
189.607156,300,215.258608
237.10965,300,219.452161
147.058316,168,221.8525
166.561405,300,225.964191
43.386249,133,228.509567
188.943725,300,229.829594
42.204356,120,230.618703
192.826912,300,231.873173
191.344494,206,232.900334
70.091455,182,235.377942
184.551564,299,239.578959
144.897222,176,242.152151
225.822867,300,246.528936
168.337518,254,250.019873
11.390602,71,254.319987
310.945948,300,255.675684
261.750493,300,256.959082
84.191763,121,257.683497
287.637083,300,259.204575
225.712087,233,262.287563
157.137914,206,265.227307
133.683148,300,269.447075
252.921811,300,273.609661
208.983057,300,277.425645
87.873956,129,279.405946
90.2713,181,281.141089
60.577283,129,281.945471
123.555442,204,283.016794
-48.909082,300,284.483759
11.605547,70,285.095223
43.371409,155,287.319618
56.742828,235,290.337983
73.384944,129,292.28741
123.927317,299,296.489331
103.467046,144,298.649
193.880227,245,301.991063
93.21099,144,304.05899
19.30554,77,305.430269
226.226067,300,307.840977
57.097624,146,308.671974
165.488531,300,309.894335
218.489479,300,311.077783
62.884995,156,311.998437
332.690901,268,316.235866
41.45421,102,317.830101
52.579347,153,320.075723
153.575187,300,323.887115
209.257704,276,327.611097
