#{"t_start": 1726366078.2879744, "env_id": "None"}
r,l,t
-14.040476,185,18.252898
77.002698,187,20.030087
194.266169,300,22.869797
-3.980872,172,24.55954
56.713041,300,27.400476
-24.497084,300,30.109679
380.92261,300,32.369426
280.125914,300,33.396411
325.955761,300,34.643022
274.616666,300,35.807326
276.420023,300,36.850598
33.170886,203,38.959461
-185.208132,300,41.85147
211.743697,300,44.818199
45.429033,299,47.997793
29.720229,203,50.387199
-267.335964,150,52.280907
-493.113416,300,54.168352
4.084708,265,55.208585
-524.965029,300,56.343139
-312.241113,300,57.636089
-287.125574,300,58.793659
-459.535747,300,62.112854
-102.483482,117,63.671881
-112.34216,300,67.176135
-89.637676,202,69.684627
-181.522931,124,71.573897
-73.09104,127,73.476867
-39.07161,300,77.405976
-95.679515,193,79.067938
-60.097327,142,79.904299
-121.41217,220,80.913261
-73.558799,81,81.538863
-47.582605,95,82.176146
-104.674409,200,85.325469
-88.781274,84,86.884705
-81.329534,104,88.772732
-170.52425,215,92.11787
-77.93612,300,96.244425
-81.503955,137,98.502216
-29.483686,300,102.754671
-167.66852,199,106.441395
-110.995022,145,107.331683
-161.958468,189,108.290369
-306.392884,300,109.529775
-306.097703,300,110.814294
61.787665,187,113.889328
-112.476572,267,118.097955
21.138266,300,122.750306
97.863721,226,126.215152
-8.415375,180,128.764034
28.951338,169,131.214304
281.336538,300,135.452669
242.313309,261,137.027494
-21.758434,300,138.292635
192.003732,295,139.829431
94.273336,244,140.992944
219.638507,268,145.233519
285.382991,300,149.593583
-82.419093,121,151.713577
97.571504,269,155.926664
202.04677,247,159.411396
-86.327043,173,164.663183
138.497169,295,165.972098
-76.058174,131,166.772498
36.960972,145,167.639575
-72.746718,300,168.932374
-65.999495,151,171.451493
128.447606,236,175.257199
-63.358024,125,177.394476
-81.124917,126,179.548714
-80.153791,115,181.543381
-182.27601,300,185.742578
-22.710923,194,188.618101
-84.009112,124,190.628069
53.472964,138,193.596746
-142.493766,300,194.874692
-10.266316,67,195.498539
51.120731,129,196.2658
58.353176,210,197.395346
74.140656,135,199.783369
-110.638993,127,202.054065
-62.680887,300,206.806179
-16.399843,164,209.416421
22.65617,208,212.697825
-19.301046,214,215.67381
230.525519,300,219.728696
228.8539,300,222.409315
-49.720342,300,223.660599
6.124201,300,225.024499
-52.16017,191,226.045999
131.685528,300,227.485924
243.289347,266,231.646857
-86.399031,104,233.490505
-0.407411,248,237.404976
92.557777,277,241.46956
-96.116657,99,243.107349
-81.258154,96,244.772028
-19.154738,176,247.449811
130.945228,169,251.694717
163.661426,190,252.788169
77.358747,230,254.048648
-107.110916,266,255.287011
282.282852,264,256.891175
-68.030193,116,258.947015
-4.591053,129,261.046829
-74.057025,265,265.041973
-36.958073,155,267.416754
-43.459643,242,270.655314
-87.138697,122,272.567153
-26.356114,146,274.718036
-61.954444,152,277.095801
-48.865795,91,278.637779
131.073783,215,281.352836
-82.10007,100,282.079851
266.698239,300,283.312558
108.963153,184,284.263201
64.20786,149,285.098521
-72.505518,246,288.961509
-52.208478,165,291.690141
17.335949,300,296.411649
178.361589,300,300.525495
-72.971791,300,304.562151
18.418001,120,306.509053
19.12022,253,309.124332
60.985573,300,310.61446
107.124901,179,311.566428
152.567484,300,312.933085
89.186461,300,314.445041
-30.190574,300,319.040569
92.328726,177,321.962695
214.565308,300,326.249945
70.117213,177,328.898861
-1.246999,178,331.378237
36.138982,170,333.808188
79.343025,185,336.596847
14.656329,156,338.05769
-27.057481,169,338.945004
-62.363354,105,339.684762
101.587427,300,341.008171
-73.366221,218,342.19128
-32.37326,127,344.462304
77.881259,153,346.94404
139.02857,233,350.6079
-51.618251,228,353.900483
272.052369,300,358.212315
-102.811458,141,360.292673
21.346582,300,364.662632
240.343718,300,366.611812
-67.236406,166,367.493483
92.822398,158,368.347765
357.168492,300,369.752416
268.930973,300,371.094021
160.6073,300,375.729604
-81.35514,163,378.302173
-40.221798,170,380.823429
79.471062,182,383.444041
-169.528157,300,387.105958
25.431298,196,389.813007
115.131651,180,392.458717
101.457512,300,394.237921
198.528266,300,395.467935
95.335252,150,396.344745
173.483054,300,397.643448
-119.212087,232,398.707718
-36.297324,239,401.954641
24.011539,116,403.911129
65.858666,143,406.067695
91.66474,300,410.076766
83.034545,153,412.546094
82.547277,172,415.142128
122.510528,300,419.539616
-124.831655,274,422.135965
-51.056058,197,423.123027
0.521508,97,423.860304
-25.295256,172,424.781168
206.313659,300,426.035338
-16.503452,300,430.139745
-104.725845,109,431.983318
-20.376552,300,436.102767
95.330695,183,438.825288
-148.169822,300,443.352352
4.752159,173,446.212691
32.406545,111,448.028109
-2.767551,68,449.393064
10.929202,92,450.067814
-2.78207,68,450.702379
39.863181,200,451.856009
2.898312,213,452.894338
-38.291806,153,455.35076
8.202819,107,457.309328
-69.430619,132,459.606256
-92.182782,112,461.649745
94.926743,152,463.93997
-19.603053,135,466.057027
-132.233702,222,469.159477
-60.487772,173,471.884283
42.666546,219,475.438103
-10.548804,153,477.955774
-65.188248,300,479.246802
-72.153134,300,480.589661
-61.048075,160,481.486919
97.831763,283,482.837104
-23.186701,145,485.204487
10.087946,108,487.023359
49.814912,144,489.469127
89.515352,269,493.397478
-3.254764,95,494.94312
-22.31397,183,497.786538
-46.315775,176,500.488391
98.23953,187,503.56362
13.52783,102,507.362251
1.526467,77,508.010847
10.038431,97,508.743683
13.497725,103,509.473073
-1.276609,72,510.152635
-92.94029,189,513.041444
42.175494,300,517.555607
-3.746025,84,519.030772
-14.639772,245,522.230629
14.447651,108,523.762134
-8.349815,209,526.727829
-69.199691,300,531.338101
-226.162621,300,533.984515
-134.994101,292,535.394647
88.485285,300,536.712894
-24.753316,208,537.714517
75.069566,300,539.081656
15.36399,172,541.854922
-83.125484,300,546.412248
35.08849,300,550.134553
202.840791,300,553.701407
-5.107931,300,558.031542
348.491787,300,561.33895
71.22063,300,562.672913
121.742092,300,563.926703
70.616177,300,565.287328
67.133029,300,566.52107
-34.140133,300,571.051251
-67.534892,168,573.847443
162.7111,300,577.863696
57.951221,192,580.335567
-81.990938,100,582.107486
6.671527,300,586.779789
-74.814491,193,590.187021
23.71784,113,590.925129
-24.017086,197,592.00069
-79.96125,300,593.347398
23.686481,113,594.054167
35.877249,250,598.098682
-39.441055,272,602.369432
-83.045132,300,606.606283
-94.452906,300,610.817973
-49.769426,261,614.823536
60.817168,254,618.214235
-68.603996,246,619.457376
286.288225,300,620.904985
-42.067741,85,621.632946
