#{"t_start": 1726091196.825487, "env_id": "None"}
r,l,t
39.440235,188,16.803136
197.70528,300,20.19477
239.521467,300,23.511475
106.472064,300,26.876363
167.038817,300,30.283873
283.021677,300,32.980993
257.53601,300,34.362624
303.540103,300,35.494065
188.518692,300,36.639516
336.396686,300,37.982126
237.090459,300,41.752593
22.046082,299,45.438455
115.377754,300,49.013973
119.266025,300,52.294336
190.103105,300,55.863997
113.936191,300,57.272457
265.963022,300,58.652192
127.902446,280,59.769083
106.325403,300,61.191561
226.459129,268,62.344037
-76.803391,300,66.788294
195.371721,300,70.71643
-123.823295,157,72.517176
53.656855,300,75.443071
42.347217,300,78.92631
-117.924542,142,81.511846
-90.846303,102,82.168702
-92.966939,109,82.834831
182.545677,281,83.953216
-33.748479,93,84.612515
83.753042,171,86.947577
53.766399,300,90.545838
46.101087,300,94.182657
-131.267145,300,97.397971
-225.570883,300,100.630606
48.336993,121,102.893266
-43.378439,75,103.401838
-33.77228,73,103.922659
-40.370275,67,104.440423
45.658604,121,105.12767
61.090292,171,107.419308
-16.857369,247,110.262901
68.999654,157,112.342971
134.533408,254,115.381617
68.101873,173,117.548466
72.625318,161,119.534059
40.265253,166,121.696939
17.437113,157,123.604652
232.268027,300,125.1825
113.467852,270,126.226537
190.527843,290,127.304494
196.260697,231,128.182087
226.381136,300,129.203699
246.825952,300,132.690046
-169.297715,242,135.467534
79.303139,165,137.429687
33.623178,167,139.256799
94.287316,201,141.433906
86.148509,300,144.567582
-104.969228,229,147.239741
122.922374,300,148.340075
199.564464,300,149.364605
-112.040848,235,150.338091
140.415742,300,151.482951
-54.515223,178,153.802
-27.25382,164,155.9793
-46.060092,300,159.536689
74.226129,205,162.085165
-52.565603,300,165.289775
2.580044,162,167.37782
-24.632337,135,169.341707
-72.567806,300,171.484015
30.305509,300,172.462785
-19.456295,102,173.115603
10.104138,203,173.997825
-13.732715,96,174.706038
96.09298,153,176.738382
68.031042,163,178.966919
76.90026,165,181.172822
26.000119,140,182.966208
-41.615164,144,184.710174
29.587403,160,186.599632
-1.688162,145,188.295174
32.81703,158,190.338282
18.673761,179,192.438426
-85.132067,300,194.843132
103.330148,300,195.929473
-37.722748,300,197.028179
92.793542,300,198.039984
-11.40689,57,198.565526
-18.188157,187,200.753596
-13.10637,148,202.596578
-76.082746,150,204.418176
72.995387,300,207.364988
-79.422758,106,208.720446
243.29237,300,212.116293
-88.690504,118,213.997041
-162.421858,210,219.300175
-207.606405,212,220.661158
90.019099,300,222.346048
-123.577104,172,223.511069
75.361668,237,225.079806
-185.842404,226,229.602847
409.577504,300,236.188981
103.135301,300,240.616285
39.850554,170,242.859984
52.0557,144,244.843752
35.376182,236,247.732627
73.008443,233,250.302763
18.71548,264,251.277958
-103.079607,300,252.375131
40.704557,300,253.491459
26.518582,198,254.432493
21.900222,288,257.673665
39.750614,119,259.14399
57.261096,164,261.020941
188.868072,259,263.956585
128.426029,300,268.464628
156.229408,196,272.070807
207.858009,300,275.575806
236.441607,300,277.178182
238.101585,275,278.53736
-77.928588,239,279.574309
146.306922,217,280.626556
-184.179172,300,284.120265
328.564379,300,287.692308
48.449747,146,289.711165
114.961005,187,292.167788
13.745174,209,294.854824
43.404485,149,296.723176
258.723969,269,300.748794
-1.217773,300,301.819817
124.23712,192,302.802123
129.301489,193,303.646912
68.414264,300,304.759756
197.305299,300,308.169002
85.173401,244,311.171547
12.452732,261,314.308118
231.35397,273,317.526405
112.629147,300,321.208261
153.15767,229,323.690938
